Main_Account_ID,Main_Account_Name,Customer_type,Company_Status,Gross_Turnover,Amount,Invoice_count,Main_account_count,SKU_count,Cluster,Gross_Turnover_percluster,Amount_percluster,Invoice_count_percluster,Customer_count_percluster,GT_share%_incluster,Broadband and Internet Services,Business Solutions,Cloud and Hosting Services,Data and Analytics,Devices and Accessories,Digital Transformation Services,IoT and Smart Solutions,Mobile Services,Network and Infrastructure,Security and Privacy,Television and Entertainment,Cluster_Label
60352,Customer Group_1273,C,Active,34395.1349,522,19,1,51,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
60371,Customer Group_3052,C,Normal,235627.2531,145,15,1,24,0,482424738.9238,44136513,177729,1886,0.05,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
60414,Customer Group_2338,D,Normal,57354.0272,2203,13,1,7,2,189788119.6013,15100916,63173,1405,0.03,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
60419,Customer Group_2032,D,Normal,126.69,1,1,1,1,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
60443,Customer Group_3411,D,Normal,216.75,6,2,1,2,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
60501,Customer Group_1142,C,Normal,64784.2319,4468,70,1,157,2,189788119.6013,15100916,63173,1405,0.03,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
60513,Customer Group_2580,D,Normal,2042.7558,202,4,1,17,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
60521,Customer Group_900,D,Active,1550.9236,396,2,1,4,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
60560,Customer Group_901,D,Active,1254.6827,29,2,1,6,1,54267509.927,6574665,16023,439,0.0,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
60579,Customer Group_2581,D,Active,21806.5785,189,4,1,10,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
60585,Customer Group_2962,C,Active,19482.940300000002,990,12,1,13,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
60590,Customer Group_2634,D,Normal,3356.331,3,3,1,3,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
60594,Customer Group_2605,C,Normal,60286.1592,1429,7,1,44,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
60598,Customer Group_515,A-B,Normal,7682.625899999999,4886,9,1,10,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
60617,Customer Group_1579,D,Normal,8961.4938,447,6,1,9,1,54267509.927,6574665,16023,439,0.02,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
60636,Customer Group_1672,A-B,Normal,139442.8501,15215,198,1,352,0,482424738.9238,44136513,177729,1886,0.03,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
60660,Customer Group_2712,A-B,Normal,120309.144,19094,130,1,30,0,482424738.9238,44136513,177729,1886,0.02,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
60679,Customer Group_643,D,Normal,6045.7947,702,11,1,23,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
60744,Customer Group_2963,D,Active,2883.1488,2,1,1,1,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
60773,Customer Group_2185,A-B,Normal,127896.279,3500,25,1,61,1,54267509.927,6574665,16023,439,0.24,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
60786,Customer Group_1143,C,Active,63375.4752,679,47,1,125,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
60828,Customer Group_1274,A-B,Normal,147290.6559,13574,121,1,179,0,482424738.9238,44136513,177729,1886,0.03,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
60829,Customer Group_644,D,Active,278.6784,4,3,1,3,1,54267509.927,6574665,16023,439,0.0,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
60851,Customer Group_3013,A-B,Active,7035.4386,42,6,1,7,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
60914,Customer Group_1770,C,Normal,15046.865099999999,369,9,1,19,2,189788119.6013,15100916,63173,1405,0.01,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
60936,Customer Group_2799,D,Active,55597.4019,11889,35,1,60,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
60970,Customer Group_903,D,Normal,6526.7228,115,8,1,11,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
61004,Customer Group_1144,A-B,Normal,1006280.3241,49509,208,1,1054,2,189788119.6013,15100916,63173,1405,0.53,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
61007,Customer Group_904,D,Normal,510.7039,20,4,1,6,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
61018,Customer Group_98,A-B,Active,36611.5168,2802,20,1,39,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
61021,Customer Group_2582,D,Active,9481.8585,328,5,1,10,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
61034,Customer Group_2895,A-B,Normal,27654.0942,816,10,1,13,2,189788119.6013,15100916,63173,1405,0.01,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
61048,Customer Group_1370,D,Normal,15111.7808,44547,9,1,6,2,189788119.6013,15100916,63173,1405,0.01,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
61111,Customer Group_905,D,Normal,18303.081,531,19,1,26,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
61249,Customer Group_3053,A-B,Normal,196829.4758,1691,35,1,42,0,482424738.9238,44136513,177729,1886,0.04,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
61338,Customer Group_1145,A-B,Normal,79349.6523,33166,153,1,217,0,482424738.9238,44136513,177729,1886,0.02,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
61345,Customer Group_1312,A-B,Normal,5580.1853,14,4,1,3,1,54267509.927,6574665,16023,439,0.01,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
61420,Customer Group_3878,D,Active,1592.776,90,9,1,20,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
61452,Customer Group_1146,C,Active,11522.3939,198,25,1,52,2,189788119.6013,15100916,63173,1405,0.01,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
61518,Customer Group_639,A-B,Active,1766.2,42,5,1,18,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
61531,Customer Group_1594,A-B,Active,3353.0037,3241,15,1,5,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
61597,Customer Group_2826,C,Normal,2648.0533,164,4,1,14,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
61598,Customer Group_3714,D,Normal,12775.3465,205,7,1,9,1,54267509.927,6574665,16023,439,0.02,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
61613,Customer Group_1147,C,Active,112851.8024,5472,70,1,189,2,189788119.6013,15100916,63173,1405,0.06,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
61630,Customer Group_1840,D,Normal,16632.7529,1734,24,1,57,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
61651,Customer Group_2186,D,Normal,2440.6176,492,4,1,6,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
61701,Customer Group_1771,A-B,Normal,42275.6582,1783,17,1,53,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
61711,Customer Group_2274,D,Normal,4664.5876,89,4,1,4,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
61723,Customer Group_3106,D,Active,13461.9168,44,6,1,11,1,54267509.927,6574665,16023,439,0.02,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
61732,Customer Group_183,A-B,Active,81582.6957,20563,42,1,113,2,189788119.6013,15100916,63173,1405,0.04,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
61791,Customer Group_517,A-B,Normal,3931211.1643,1365018,1024,1,988,1,54267509.927,6574665,16023,439,7.24,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
61798,Customer Group_1276,A-B,Normal,217997.6451,6105,150,1,316,0,482424738.9238,44136513,177729,1886,0.05,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
618510,Customer Group_4960,A-B,Normal,110097.7814,3268,101,1,253,0,482424738.9238,44136513,177729,1886,0.02,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
61852,Customer Group_518,A-B,Normal,124210.69499999999,6992,116,1,223,2,189788119.6013,15100916,63173,1405,0.07,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
619140,Customer Group_4909,A-B,Normal,32366.891499999998,128,20,1,22,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
61921,Customer Group_2964,D,Normal,54865.01010000001,266,10,1,9,2,189788119.6013,15100916,63173,1405,0.03,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
61953,Customer Group_519,D,Normal,2921.4773,36,3,1,1,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
61980,Customer Group_1371,D,Normal,43436.2352,715,23,1,13,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
61986,Customer Group_906,D,Normal,987.0198,5,4,1,5,1,54267509.927,6574665,16023,439,0.0,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
61998,Customer Group_1673,D,Normal,153680.1867,23566,94,1,171,2,189788119.6013,15100916,63173,1405,0.08,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
62002,Customer Group_2583,D,Active,79837.6947,505,5,1,9,2,189788119.6013,15100916,63173,1405,0.04,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
620052,Customer Group_5224,C,Normal,154295.4084,83912,78,1,181,2,189788119.6013,15100916,63173,1405,0.08,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
620060,Customer Group_5006,C,Normal,12942.3537,621,10,1,14,1,54267509.927,6574665,16023,439,0.02,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
62020,Customer Group_1674,D,Normal,6271.8072,328,11,1,35,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
620401,Customer Group_5639,D,Active,31862.283600000002,489,7,1,16,2,189788119.6013,15100916,63173,1405,0.02,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
62060,Customer Group_2817,D,Active,502.464,122,3,1,2,1,54267509.927,6574665,16023,439,0.0,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
62065,Customer Group_499,C,Normal,561244.5191,30467,120,1,252,2,189788119.6013,15100916,63173,1405,0.3,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
62068,Customer Group_1372,D,Active,26232.8387,456,16,1,25,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
62112,Customer Group_645,D,Normal,1396.165,50,5,1,5,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
62118,Customer Group_1277,C,Normal,1912.03,227,6,1,6,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
62119,Customer Group_907,D,Active,28250.7475,781,50,1,92,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
62181,Customer Group_646,D,Normal,9282.976,618,12,1,17,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
62186,Customer Group_3658,D,Normal,3457.2772,426,5,1,10,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
62194,Customer Group_1525,C,Normal,30129.9762,470,23,1,42,2,189788119.6013,15100916,63173,1405,0.02,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
62228,Customer Group_1278,C,Normal,27458.407,964,18,1,59,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
62244,Customer Group_908,D,Normal,30239.1727,2077,31,1,67,2,189788119.6013,15100916,63173,1405,0.02,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
62251,Customer Group_255,A-B,Normal,795905.7244,80706,262,1,675,0,482424738.9238,44136513,177729,1886,0.16,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
62262,Customer Group_1279,C,Active,973.0592,126,3,1,5,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
62311,Customer Group_909,D,Active,2546.0292,26,4,1,10,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
62317,Customer Group_3922,D,Active,9591.1848,9,1,1,5,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
62327,Customer Group_910,D,Active,4270.6468,569,7,1,16,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
62422,Customer Group_2530,D,Active,1695.5241,1099,8,1,11,1,54267509.927,6574665,16023,439,0.0,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
62424,Customer Group_1873,A-B,Normal,27020.4337,835,45,1,104,2,189788119.6013,15100916,63173,1405,0.01,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
62455,Customer Group_1772,D,Normal,13921.2507,69,10,1,16,2,189788119.6013,15100916,63173,1405,0.01,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
62457,Customer Group_1675,D,Normal,3879.6208,51,4,1,4,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
62467,Customer Group_1581,D,Active,2917.6391,15,6,1,8,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
62492,Customer Group_2036,A-B,Active,2075.4937,22,4,1,5,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
62524,Customer Group_2898,A-B,Active,2416.8064,22,5,1,6,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
62534,Customer Group_2713,A-B,Normal,59695.5456,2767,29,1,36,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
62539,Customer Group_1280,A-B,Normal,251279.7388,15979,132,1,306,0,482424738.9238,44136513,177729,1886,0.05,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
62565,Customer Group_3782,D,Normal,16337.804,71,6,1,17,2,189788119.6013,15100916,63173,1405,0.01,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
62583,Customer Group_2422,D,Normal,13566.6771,1029,15,1,24,2,189788119.6013,15100916,63173,1405,0.01,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
62586,Customer Group_911,D,Active,668.1863999999999,10,4,1,6,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
62667,Customer Group_1148,A-B,Normal,37831.0518,423,19,1,28,2,189788119.6013,15100916,63173,1405,0.02,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
62688,Customer Group_1470,A-B,Active,10306.3946,5,5,1,3,2,189788119.6013,15100916,63173,1405,0.01,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
62689,Customer Group_3017,A-B,Active,3268.5494,1246,5,1,7,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
62694,Customer Group_1149,A-B,Active,24755.3108,2940,48,1,83,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
62698,Customer Group_1526,C,Normal,101504.879,1770,73,1,145,0,482424738.9238,44136513,177729,1886,0.02,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
62717,Customer Group_1128,A-B,Active,4279.2962,55,4,1,4,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
62721,Customer Group_1374,C,Normal,35441.2088,2469,39,1,75,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
62739,Customer Group_1527,C,Active,13613.6638,2043,12,1,18,2,189788119.6013,15100916,63173,1405,0.01,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
62771,Customer Group_1375,D,Normal,19860.844,213,14,1,19,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
62780,Customer Group_1528,C,Normal,346141.6687,4172,75,1,168,2,189788119.6013,15100916,63173,1405,0.18,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
62787,Customer Group_3054,C,Normal,14093.6844,38,10,1,9,2,189788119.6013,15100916,63173,1405,0.01,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
62816,Customer Group_1920,A-B,Normal,87597.9366,3925,89,1,149,0,482424738.9238,44136513,177729,1886,0.02,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
62832,Customer Group_2340,D,Normal,60879.632,1069,7,1,6,2,189788119.6013,15100916,63173,1405,0.03,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
62855,Customer Group_3743,D,Normal,700.929,45,2,1,3,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
62859,Customer Group_1150,D,Active,2347.6581,3,3,1,3,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
62862,Customer Group_647,D,Normal,32568.7825,2524,45,1,80,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
62874,Customer Group_2965,D,Active,9026.9755,273,9,1,17,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
62917,Customer Group_1009,A-B,Active,1702.0407,39,1,1,1,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
62930,Customer Group_521,A-B,Active,422868.2616,14031,242,1,403,2,189788119.6013,15100916,63173,1405,0.22,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
62961,Customer Group_4234,D,Normal,12952.2732,507,5,1,3,1,54267509.927,6574665,16023,439,0.02,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
62992,Customer Group_3018,D,Active,171.6078,16,1,1,2,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
63011,Customer Group_311,A-B,Normal,1676557.5136,129463,609,1,597,0,482424738.9238,44136513,177729,1886,0.35,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
63035,Customer Group_1921,A-B,Normal,58224.9072,12080,96,1,132,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
63041,Customer Group_1151,A-B,Normal,3299801.3935,75180,658,1,453,0,482424738.9238,44136513,177729,1886,0.68,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
63073,Customer Group_2187,D,Active,29121.0738,34,2,1,3,2,189788119.6013,15100916,63173,1405,0.02,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
63085,Customer Group_2653,A-B,Normal,23498.7743,4117,22,1,21,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
63121,Customer Group_648,D,Normal,49116.9348,1231,17,1,18,2,189788119.6013,15100916,63173,1405,0.03,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
63134,Customer Group_3826,C,Normal,13198.7416,403,2,1,2,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
63186,Customer Group_1281,A-B,Active,2274.2817,17,4,1,13,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
63248,Customer Group_1128,A-B,Active,997.7481,24,5,1,6,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
63274,Customer Group_245,D,Normal,65007.5529,3787,51,1,143,1,54267509.927,6574665,16023,439,0.12,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
63305,Customer Group_183,A-B,Active,15220.0665,151,3,1,6,2,189788119.6013,15100916,63173,1405,0.01,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
63333,Customer Group_649,D,Normal,56890.2456,1157,48,1,95,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
63359,Customer Group_3019,C,Normal,251.2704,11,1,1,1,1,54267509.927,6574665,16023,439,0.0,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
63395,Customer Group_1677,C,Normal,17318.0315,81,13,1,19,2,189788119.6013,15100916,63173,1405,0.01,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
